CODIGO,DISTRITO,DEPARTAMENTO,MUNICIPIO,ESTABLECIMIENTO,DIRECCION,TELEFONO,SUPERVISOR,DIRECTOR,NIVEL,SECTOR,AREA,STATUS,MODALIDAD,JORNADA,PLAN,DEPARTAMENTAL
00-01-8932-46,01-317,ciudad capital,zona 1,liceo mixto en computacion 'montelimar',10 av. 11-27,22517687,mariano domingo estrada teletor,desconocido,diversificado,privado,urbana,cerrada temporalmente,monolingue,vespertina,diario(regular),guatemala norte
00-01-8935-46,01-627,ciudad capital,zona 1,liceo mixto en computacion montelimar,10 av. 11-27,22517687,isaura amparo recinos carrillo,desconocido,diversificado,privado,urbana,cerrada temporalmente,monolingue,doble,fin de semana,guatemala norte
00-01-8936-46,01-317,ciudad capital,zona 1,liceo mixto en computacion 'montelimar',10 av. 11-27 zona 1,22517687,mariano domingo estrada teletor,--,diversificado,privado,urbana,abierta,monolingue,doble,diario(regular),guatemala norte
00-01-8938-46,01-403,ciudad capital,zona 1,liceo canadiense,11 calle 1-53,23750055,carlos humberto gonzalez de leon,ada lucrecia mijangos teo de arana,diversificado,privado,urbana,abierta,monolingue,doble,fin de semana,guatemala norte
00-01-8969-46,01-312,ciudad capital,zona 1,liceo juan mantovani,12 calle 2-45,22519398,amado salomon flores perez,ingrid lissette martinez maldonado,diversificado,privado,urbana,abierta,monolingue,matutina,diario(regular),guatemala norte
00-01-8971-46,01-403,ciudad capital,zona 1,liceo juan mantovani,12 calle 2-45,22519398,carlos humberto gonzalez de leon,desconocido,diversificado,privado,urbana,abierta,monolingue,doble,fin de semana,guatemala norte
00-01-8974-46,01-627,ciudad capital,zona 1,colegio mixto bilingue en computacion behula,7a. avenida 4-35,22532477,isaura amparo recinos carrillo,desconocido,diversificado,privado,urbana,cerrada temporalmente,monolingue,doble,fin de semana,guatemala norte
00-01-8977-46,01-627,ciudad capital,zona 1,colegio salva terra (por madurez),2a. avenida 14-60,22534347,isaura amparo recinos carrillo,desconocido,diversificado,privado,urbana,cerrada temporalmente,monolingue,doble,fin de semana,guatemala norte
00-01-8981-46,01-312,ciudad capital,zona 1,colegio integrado de computacion 'la asuncion',9a. calle 1-60,22539506,amado salomon flores perez,desconocido,diversificado,privado,urbana,cerrada temporalmente,monolingue,intermedia,diario(regular),guatemala norte
00-01-8983-46,01-403,ciudad capital,zona 1,colegio integrado de computacion 'la asuncion',9a. calle 1-60,22539506,carlos humberto gonzalez de leon,desconocido,diversificado,privado,urbana,cerrada temporalmente,monolingue,doble,fin de semana,guatemala norte
00-01-8984-46,01-403,ciudad capital,zona 1,instituto rafael landivar,8a. calle 2-46,22516035,carlos humberto gonzalez de leon,desconocido,diversificado,privado,urbana,cerrada temporalmente,monolingue,doble,fin de semana,guatemala norte
00-01-8999-46,01-312,ciudad capital,zona 1,colegio activo bilingue,3a. avenida 11-53,22380831,amado salomon flores perez,desconocido,diversificado,privado,urbana,abierta,monolingue,matutina,diario(regular),guatemala norte
00-01-9021-46,01-318,ciudad capital,zona 1,instituto tecnologico digitales comerciales ii,12av. 13-25,22322306,leslie azucena monzon tecun,edgar fernando hurtarte cruz,diversificado,privado,urbana,abierta,monolingue,matutina,diario(regular),guatemala norte
00-01-9027-46,01-403,ciudad capital,zona 1,liceo tecnologico metropolitano de guatemala,5a. avenida 3-55,22327022,carlos humberto gonzalez de leon,fredy amilcar cruz,diversificado,privado,urbana,cerrada temporalmente,monolingue,doble,fin de semana,guatemala norte
00-01-9035-46,01-316,ciudad capital,zona 1,liceo de computacion siglo 21,12. av. 13-67,22513852,carlos humberto gonzalez de leon,jesus eduardo argueta escobedo,diversificado,privado,urbana,abierta,monolingue,matutina,diario(regular),guatemala norte
00-01-9037-46,01-403,ciudad capital,zona 1,liceo de computacion siglo 21,12 avenida. 13-67,22513852,carlos humberto gonzalez de leon,jesus eduardo argueta escobedo,diversificado,privado,urbana,abierta,monolingue,matutina,fin de semana,guatemala norte
00-01-9045-46,01-403,ciudad capital,zona 1,instituto tecnologico digitales comerciales ii,12 avenida 13-25,55947297,carlos humberto gonzalez de leon,reyna dhelina mendez de leon,diversificado,privado,urbana,abierta,monolingue,doble,fin de semana,guatemala norte
00-01-9047-46,01-403,ciudad capital,zona 1,instituto tecnologico digitales comerciales ii,12 avenida 13-25,22322306,carlos humberto gonzalez de leon,reyna dhelina mendez de leon,diversificado,privado,urbana,abierta,monolingue,doble,fin de semana,guatemala norte
00-01-9057-46,01-305,ciudad capital,zona 1,colegio tecnico comercial nahuala,3a. avenida 13-23,22329664,isis irazema canel palma,desconocido,diversificado,privado,urbana,cerrada temporalmente,monolingue,matutina,diario(regular),guatemala norte
